song_name,genre,length,tempo,sample_rate,zero_crossing_rate_mean,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_rolloff_mean,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var
Billy Talent - Rusted From The Rain (Official Music Video).wav,Rock,12066816,87.890625,48000,0.07609032905,0.5254134,0.0729194,0.17558083,0.0035838804,3274.173818,859833.3076,3378.945001,481906.631,6638.675604,-98.52338,5623.9453,136.69348,558.5424,-54.363316,727.3521,48.8669,320.7322,-8.204779,232.45204,31.10921,221.11104,-6.3924236,90.6227,16.896564,149.95479,-3.6539614,83.39872,6.683163,96.71462,0.73399085,54.62997,5.915198,70.09479,2.1981611,50.559757,2.7379055,53.757053,3.3353312,55.951614
Warrant - Cherry Pie (with lyrics).wav,Rock,9482240,90.72580645,48000,0.1126084132,0.50980514,0.07600614,0.18353415,0.0043488946,3472.245869,610296.2503,2784.224417,192937.4829,6548.264892,-95.31757,4809.785,155.99081,624.47943,-99.128265,379.45132,62.83372,791.03546,-24.723888,417.5889,21.369802,253.8753,3.0713654,126.10232,-5.3090754,137.42966,16.162043,131.98859,-13.743999,82.251724,12.071115,115.14133,-7.4364996,80.54586,6.9577975,80.81012,2.2618787,65.95566,-4.3751664,59.605515
"The Beatles - Ob-La-Di, Ob-La-Da (HQ).wav",Rock,9018644,112.5,48000,0.05764103783,0.502703,0.07756948,0.1560266,0.0028288027,2377.699997,716840.5816,2455.885374,199876.5149,5034.25259,-164.64062,3255.7344,179.78824,377.33737,-65.86753,713.0792,62.014595,417.6354,-3.5971167,279.4209,12.488569,109.76878,23.238543,94.61505,-12.757454,126.251884,23.900507,78.072525,-6.942571,70.5034,1.4042691,64.578636,7.1860995,45.844864,-8.750458,58.50892,9.271204,59.87273,-6.883516,57.37467
-America-   A Horse with No Name.wav,Rock,11892224,125,48000,0.04004053405,0.50289094,0.07370196,0.10021993,0.0013393797,2199.531875,733073.848,2805.647293,319414.3832,4920.583455,-208.94933,4028.0056,176.95059,586.862,-34.36557,418.20422,62.946316,260.9562,-18.145716,345.89008,24.095041,127.86454,-1.9452977,95.61848,3.862987,68.06791,11.961023,67.24931,-8.961826,59.300385,7.8960657,68.7346,-8.867251,66.566376,6.140265,59.19412,-4.8227353,46.20875,-2.0307505,39.165146
Queen - We Will Rock You (Official Video).wav,Rock,5782528,81.52173913,48000,0.05014571482,0.45765105,0.094012626,0.108192034,0.0028861826,1999.117959,620700.0717,2098.092337,314250.4894,3674.192812,-219.84868,8900.252,179.23969,1807.1897,-56.437695,1209.8142,20.371782,464.34503,3.963966,478.7261,5.0156107,338.8453,-6.2255783,153.98434,0.81142217,104.58281,7.279357,99.933136,-7.802396,124.46617,2.9837036,104.78296,1.3263097,63.03003,1.1389993,73.830956,-0.5970507,53.633907,4.4524045,61.50246
Dio - Holy Diver.wav,Rock,13436416,92.21311475,48000,0.07944395291,0.51362854,0.07644104,0.24580398,0.010236347,3066.353381,916036.3026,3047.767777,612641.0966,5827.107803,-84.423485,9571.489,143.72835,1198.5176,-60.24779,1316.4009,42.51456,466.45483,0.33302233,274.07632,28.931126,225.2468,-8.376333,158.60754,16.22776,176.90175,2.6877403,96.71747,4.7586994,81.85561,4.3822255,90.97807,4.76102,58.249157,0.9901587,66.21186,1.5391028,52.43008,1.4179558,58.83457
The White Stripes - Seven Nation Army (Official Music Video).wav,Rock,11154944,125,48000,0.05597535945,0.58204216,0.07399557,0.15681596,0.0045707636,2611.077008,2133604.95,3028.870563,633322.7864,5098.23498,-206.12665,14583.652,131.82909,1151.4288,-23.659416,2654.1707,70.2159,539.74554,9.421853,605.6803,22.856775,239.98174,6.0178146,167.95227,11.754328,102.11364,13.110326,97.34395,5.9949303,53.996006,5.879634,44.643333,-0.94746375,83.3162,1.8003734,54.452675,3.6141808,42.79767,6.103717,52.729523
Scorpions - Rock You Like A Hurricane (Official Music Video).wav,Rock,12080128,125,48000,0.08538833363,0.4925429,0.07818464,0.16840634,0.003716931,3476.052943,806925.2203,3374.590947,636322.2397,6646.235299,-93.714485,2252.6443,131.32816,825.3435,-60.85938,440.90622,46.103252,283.72253,1.5797526,189.1786,21.40372,166.48659,-8.741334,106.24657,12.062858,148.51295,-1.4870707,98.944626,2.822712,104.18849,-2.3464763,96.36438,4.2459283,58.725067,-2.334104,63.186543,2.482913,48.992138,-0.8127089,49.81345
the proclaimers⧸500 miles.wav,Rock,10240512,130.8139535,48000,0.04502489719,0.5199171,0.07828445,0.12804727,0.0035924534,2125.105586,519736.2551,2472.078625,176936.6693,4355.099256,-183.9772,7522.349,164.01808,616.2435,-38.218086,1134.2072,50.299675,375.8529,5.8383527,383.12845,16.413225,121.79396,2.5551448,128.35527,-2.7656493,91.59281,14.894596,84.624466,-4.4947677,70.530594,0.9054624,96.950294,-1.3619986,67.98929,2.7800074,53.906246,-1.4608787,48.28036,-4.5964627,54.77801
Flogging Molly - Devil's Dance Floor (c).wav,Rock,11390976,144.2307692,48000,0.07195581836,0.47374237,0.09119225,0.20302242,0.013103984,2943.862896,916233.6459,2909.472151,190333.9663,6165.233901,-129.40633,10139.369,148.1965,1841.621,-55.17703,433.22058,56.403744,386.7666,-17.50695,250.08464,18.813885,226.94963,0.8091891,164.70003,-0.5563514,125.131805,17.854399,99.775696,-11.812393,111.54841,14.288277,96.62016,0.0008658658,118.15999,2.8239326,87.885605,1.3315103,93.37385,-5.916221,80.45479
Layla - Derek and the Dominos.wav,Rock,20189630,117.1875,48000,0.04529449029,0.40697238,0.08071024,0.13269517,0.0013287504,1954.709925,369960.8226,2446.49835,304754.551,3764.958323,-163.38509,2708.719,191.90196,511.67758,-40.422123,474.9831,28.088457,340.99384,-13.198669,245.87663,11.330864,148.37402,-14.239415,105.651634,0.13558929,89.011246,-2.6541536,56.60106,-6.198242,54.394035,-2.7366922,67.79986,-4.2823567,53.234722,3.3483322,63.010574,-3.7099123,46.72376,0.10922391,54.132034
David Bowie - Rebel Rebel.wav,Rock,12817920,127.8409091,48000,0.07740452429,0.4876881,0.07567985,0.14323741,0.0030638922,2997.735979,588255.146,2919.431178,275514.2072,6253.227228,-126.6752,3111.5935,158.21568,435.11127,-67.43216,335.7589,57.776653,308.02716,-14.490313,229.16736,30.054337,212.31837,-2.3085933,103.77116,-9.481614,129.50175,6.625899,62.736027,-3.373832,60.362648,12.554292,77.36664,-6.099853,76.01081,8.01735,79.27736,-4.5547957,51.892685,4.0191946,47.234608
Eric Burdon - Tobacco Road (Eric Burdon Declares ＂War＂).wav,Rock,35161600,178.205819,44100,0.07755804628,0.51220304,0.09246463,0.08301271,0.0030125403,3493.486878,2514330.486,3816.189773,547712.5873,7685.589183,-235.35936,11866.595,108.21258,1445.5256,-5.4772005,1041.8447,46.803226,515.3943,-5.763729,509.48267,36.55366,231.87141,-3.5180833,278.30832,14.560672,216.75775,-5.130454,170.8717,11.468986,86.3048,-1.9607168,92.38171,2.6206105,70.728874,5.607896,71.26103,-3.4508977,65.20518,4.53722,54.843357
Rock Around the Clock-Bill Haley-original song-1955.wav,Rock,6200320,181.4516129,48000,0.05512263883,0.48497152,0.08785861,0.099107586,0.0018029454,3138.100144,1069821.733,3730.831789,324171.9218,6877.67448,-172.194,4874.041,140.55872,574.7941,-24.11264,282.04922,42.97375,239.08286,-16.744396,182.07236,25.862883,137.36688,-7.27049,83.565285,11.015215,69.8348,-3.1247478,80.01406,7.303162,73.109344,-1.291639,53.804455,3.7780879,52.092854,1.2377925,49.701584,1.1354336,48.63316,3.8234162,45.51568
RITCHIE VALENS-LA BAMBA.wav,Rock,8375770,156.25,48000,0.04356626316,0.49249262,0.08333886,0.13775864,0.005550807,1914.444083,679889.0417,2232.201349,357493.9127,3860.544081,-187.8414,7526.577,172.92136,1369.7208,-39.409267,591.5429,30.465267,294.49637,9.144701,277.7164,9.612998,178.30797,5.15515,83.31233,2.1556165,59.702023,5.3303084,67.96224,-4.781137,51.20487,4.2216873,64.22249,-2.487735,53.317245,1.542675,48.97313,-0.2725581,43.11455,0.08588724,47.19723
Grease (Summer Night) With Lyrics!.wav,Rock,10217863,125,48000,0.0479713811,0.44830772,0.08718964,0.12315161,0.004405032,2101.503539,852094.5199,2540.969028,400596.2127,4072.635855,-189.53683,8351.014,167.1951,819.7478,-28.741043,1479.7383,32.08595,422.44946,-2.9921956,393.6852,15.468381,175.6081,-5.3211107,136.03229,4.0086646,122.0281,10.11826,83.10515,-3.2159927,104.13884,4.59176,70.2328,-1.9954638,71.743286,4.8272996,71.6282,-4.90146,69.879814,-1.7248571,54.980583
The Unforgiven II - Metallica (Lyrics).wav,Rock,18981888,133.9285714,48000,0.06621706966,0.5014689,0.0730039,0.12746245,0.0021898516,2482.298346,794796.7346,2402.641311,390634.5123,4919.331802,-167.6721,6407.774,182.11784,712.7981,-71.34909,1057.478,50.18336,909.2011,-1.9315096,613.8928,18.140045,164.62666,3.1462111,112.75076,-4.9939523,89.12888,20.60445,103.36373,-9.2084255,87.693726,10.325171,102.15655,-4.276673,56.068584,-0.1376091,54.521946,3.8588364,68.10771,-8.176481,48.751896
BAD TO THE BONE.wav,Rock,14192640,98.68421053,48000,0.07794976833,0.5070926,0.07441407,0.1930161,0.005409928,3134.632274,537148.5265,3190.886403,446889.3238,6427.670753,-94.86243,4782.3022,151.12466,604.2614,-63.18905,601.18365,43.86364,344.2299,-17.741377,183.77017,23.541443,230.19331,-9.285998,126.01367,14.095997,152.43326,4.6533327,81.75417,-5.8034844,118.46062,14.4753065,96.635414,-3.2442117,63.214325,13.184597,84.388824,-4.498089,48.53179,9.49185,54.236683
Michael Bublé - Feeling Good [Official 4K Remastered Music Video].wav,Rock,11244032,77.05479452,48000,0.04500672001,0.436619,0.09028453,0.1256576,0.0063528726,2471.005007,1218789.632,3322.938626,700194.2272,4908.764642,-195.94502,11543.98,150.0651,1067.8083,-17.680056,839.6232,24.414728,370.91446,-1.5035425,302.2902,17.220814,169.76701,-8.277204,135.86234,6.7408915,121.45077,-3.171596,89.69782,3.0518117,109.89233,-4.1233134,87.390564,2.6007748,91.392204,-2.8954427,66.00373,2.1758347,72.883125,-0.36736786,66.395164
George Harrison - Got My Mind Set On You Official Video.wav,Rock,11011584,148.0263158,48000,0.06283464759,0.4777141,0.07915695,0.32057008,0.014572884,2809.072308,1166663.157,3261.517519,450934.5978,5512.612676,-50.748814,6191.571,151.84364,916.4058,-39.155704,470.88144,33.22496,254.24924,-9.586248,259.5485,20.775223,138.11105,-11.476509,140.48782,7.874371,102.437904,-5.7749777,92.33854,5.450878,59.168797,-3.3605127,65.48323,3.2570043,51.791443,-2.00711,62.737747,1.5628146,41.281647,-0.89451724,52.193295
The Who - Baba O'riley.wav,Rock,13488640,117.4538352,44100,0.05178624383,0.3956425,0.09492887,0.093156576,0.0021309296,1962.967705,297514.386,2046.713075,190841.8138,4108.20839,-221.13902,4431.482,180.09058,433.8106,-57.486446,388.37027,47.990993,905.0518,-0.9000352,215.6997,-3.3145442,237.41998,6.548154,165.24304,-10.097826,76.86312,14.571275,135.70409,-5.9273467,64.62524,1.3367957,96.853096,2.6022756,74.99156,-6.1762376,59.998684,3.8174229,66.79045,-4.243496,60.27498
Red Hot Chili Peppers - Otherside [Official Music Video] [HD UPGRADE].wav,Rock,12247552,125,48000,0.06281508337,0.49324313,0.077273205,0.25951913,0.0036069215,2906.99816,1324264.155,3347.325858,730620.1838,5685.628684,-97.65529,7668.889,136.43771,996.3608,-38.057083,1123.829,52.514782,321.4112,10.191139,298.5972,25.260944,130.53583,2.756725,119.66176,11.659722,103.94057,-0.915256,111.37547,12.256542,74.07275,-5.2042913,101.0744,8.558343,80.25534,2.5958579,104.05002,9.215269,66.654236,-2.0712879,72.12912
Canned Heat - ＂Spoonful＂.wav,Rock,6286848,129.1992188,44100,0.05265961576,0.4003374,0.086987495,0.06496877,0.00077197794,2237.057186,608484.8852,2694.753293,292792.8253,4391.679242,-230.0985,5022.815,165.02641,583.72754,-34.215694,441.2965,35.704918,339.07825,-11.852338,207.77199,18.254543,171.93239,-9.358603,114.18627,8.576769,74.64038,1.4657086,92.15736,1.9892842,116.885635,-1.8840294,63.53568,4.196053,68.31505,1.8092438,54.378624,-2.5974257,47.719482,2.6575713,46.952564
The Beatles - I Want To Hold your Hand [HD].wav,Rock,6873405,130.8139535,48000,0.06573554155,0.41321284,0.08931926,0.19254203,0.0037621711,2786.797703,397693.2635,3107.081097,330147.0299,5287.561103,-100.34668,3032.1172,152.21706,449.07672,-54.414692,842.97565,33.56615,234.04234,-11.311583,235.6978,16.497967,118.37663,-6.823579,131.65862,9.900921,104.4038,-3.5551996,82.79384,6.804958,68.13196,-3.4231687,86.26047,4.777876,79.77142,-2.7790499,62.912716,-0.29631737,46.59973,-4.691651,45.863735
Gerry Rafferty - Baker street.wav,Rock,17112576,117.1875,48000,0.05341188843,0.4370329,0.08623404,0.1352655,0.0028340763,2398.294969,710279.0773,2702.265548,373703.278,5116.279189,-178.09721,4690.1973,167.64978,843.60767,-45.055824,697.9886,58.9259,401.3001,-4.7578855,377.7103,19.437538,176.26411,-1.2520051,97.2308,-2.1359003,81.54995,7.7215576,85.96583,-11.515312,110.54592,10.847682,83.45608,-8.675316,100.48293,1.6453154,84.84615,-5.4461117,72.95979,-3.3194246,64.363556
